time	V(shifted)
3.024296457065261e-001	5.773048e-001
3.030000000000000e-001	5.810787e-001
3.030959011188795e-001	5.813617e-001
3.032877033566386e-001	5.817745e-001
3.036713078321567e-001	5.820159e-001
3.044385167831929e-001	5.813110e-001
3.051638754834036e-001	5.800463e-001
3.060000000000000e-001	5.785096e-001
3.060845599948916e-001	5.784306e-001
3.062536799846747e-001	5.782966e-001
3.065919199642411e-001	5.780568e-001
3.071572865523462e-001	5.774195e-001
3.079475590613203e-001	5.754857e-001
3.087539379511586e-001	5.720638e-001
3.090000000000000e-001	5.706055e-001
3.091042996959729e-001	5.697904e-001
3.093128990879188e-001	5.680617e-001
3.097300978718104e-001	5.643120e-001
3.105644954395938e-001	5.566521e-001
3.117362797720216e-001	5.464549e-001
3.120000000000000e-001	5.443965e-001
3.121281829190258e-001	5.435920e-001
3.123845487570773e-001	5.421829e-001
3.128972804331803e-001	5.405115e-001
3.139227437853863e-001	5.410321e-001
3.149410598070981e-001	5.453522e-001
3.150000000000000e-001	5.457864e-001
3.150156652771479e-001	5.459307e-001
3.150469958314437e-001	5.462233e-001
3.151096569400354e-001	5.468269e-001
3.152349791572187e-001	5.480956e-001
3.154856235915853e-001	5.507760e-001
3.159869124603186e-001	5.561025e-001
3.168534841534219e-001	5.637628e-001
3.177942700205845e-001	5.693448e-001
3.180000000000000e-001	5.699262e-001
3.180509299103515e-001	5.699161e-001
3.181527897310545e-001	5.698413e-001
3.183565093724604e-001	5.695024e-001
3.186091117673603e-001	5.687808e-001
3.191143165571601e-001	5.668386e-001
3.196361246742004e-001	5.647487e-001
3.202269335822070e-001	5.630323e-001
3.209235748582895e-001	5.621586e-001
3.210000000000000e-001	5.621855e-001
3.210142247086906e-001	5.622084e-001
3.210426741260716e-001	5.622575e-001
3.210995729608338e-001	5.623724e-001
3.212133706303582e-001	5.626600e-001
3.214409659694069e-001	5.633991e-001
3.218961566475042e-001	5.650834e-001
3.228065380036990e-001	5.678841e-001
3.236743789527070e-001	5.690585e-001
3.240000000000000e-001	5.688215e-001
3.240317777292257e-001	5.687287e-001
3.240953331876769e-001	5.685284e-001
3.242224441045794e-001	5.680720e-001
3.244688150857337e-001	5.670846e-001
3.249615570480424e-001	5.652114e-001
3.255469678523147e-001	5.639005e-001
3.261445285294683e-001	5.647517e-001
3.268829622472961e-001	5.687869e-001
3.270000000000000e-001	5.698233e-001
3.270065332638633e-001	5.698977e-001
3.270195997915897e-001	5.700478e-001
3.270979989579485e-001	5.709929e-001
3.272025311797602e-001	5.723566e-001
3.274115956233836e-001	5.753428e-001
3.278297245106303e-001	5.817313e-001
3.286659822851238e-001	5.938761e-001
3.295747828468709e-001	6.044453e-001
3.300000000000000e-001	6.077975e-001
3.300805417164022e-001	6.080126e-001
3.302416251492066e-001	6.082694e-001
3.305637920148153e-001	6.081648e-001
3.310711521767167e-001	6.069298e-001
3.318187987254761e-001	6.041866e-001
3.327295980175593e-001	6.008766e-001
3.330000000000000e-001	6.001183e-001
3.330642886647396e-001	6.000296e-001
3.331928659942188e-001	5.998954e-001
3.334500206531772e-001	5.997992e-001
3.339643299710940e-001	6.000140e-001
3.348384013769329e-001	6.007689e-001
3.357216856206206e-001	6.014679e-001
3.360000000000000e-001	6.015785e-001
3.361000453776296e-001	6.015514e-001
3.363001361328887e-001	6.014703e-001
3.367003176434070e-001	6.012830e-001
3.375006806644434e-001	6.013122e-001
3.385920238905579e-001	6.025007e-001
3.390000000000000e-001	6.034594e-001
3.390809542082786e-001	6.037844e-001
3.392428626248358e-001	6.044877e-001
3.395666794579502e-001	6.061015e-001
3.402143131241790e-001	6.097941e-001
3.415095804566365e-001	6.177055e-001
3.420000000000000e-001	6.207209e-001
3.421291033588674e-001	6.214508e-001
3.423873100766022e-001	6.227860e-001
3.429037235120718e-001	6.246340e-001
3.438390951247827e-001	6.250541e-001
3.448026171039594e-001	6.220232e-001
3.450000000000000e-001	6.207641e-001
3.450478314812572e-001	6.203306e-001
3.451434944437717e-001	6.194237e-001
3.453348203688006e-001	6.174548e-001
3.457174722188584e-001	6.131871e-001
3.464827759189740e-001	6.047744e-001
3.475699240785954e-001	5.943730e-001
3.480000000000000e-001	5.911521e-001
3.480859722736883e-001	5.907723e-001
3.482579168210649e-001	5.901234e-001
3.486018059158182e-001	5.892584e-001
3.492895841053247e-001	5.884831e-001
3.501885619610312e-001	5.882431e-001
3.508131010639425e-001	5.881817e-001
3.510000000000000e-001	5.881157e-001
3.510299287166268e-001	5.880933e-001
3.510897861498804e-001	5.880455e-001
3.512095010163875e-001	5.879427e-001
3.513631526739005e-001	5.878175e-001
3.516704559889264e-001	5.877122e-001
3.521978688848315e-001	5.883428e-001
3.529402339256888e-001	5.919994e-001
3.540000000000000e-001	6.014088e-001
3.540046631860730e-001	6.014771e-001
3.540139895582191e-001	6.016145e-001
3.540326423025111e-001	6.018913e-001
3.540917702314555e-001	6.027925e-001
3.541706074700480e-001	6.040432e-001
3.543282819472329e-001	6.066635e-001
3.546436309016028e-001	6.120686e-001
3.552743288103426e-001	6.221187e-001
3.561964163026697e-001	6.329933e-001
3.570000000000000e-001	6.383622e-001
3.571063847349819e-001	6.381311e-001
3.573191542049458e-001	6.373296e-001
3.577188197977678e-001	6.347573e-001
3.582721318579910e-001	6.296207e-001
3.593787559784374e-001	6.175349e-001
3.600000000000000e-001	6.106505e-001
3.601030806331888e-001	6.096538e-001
3.603092418995665e-001	6.077416e-001
3.607215644323218e-001	6.041596e-001
3.615462094978325e-001	5.969592e-001
3.630000000000000e-001	5.834150e-001
3.630998557326912e-001	5.822864e-001
3.632995671980737e-001	5.800228e-001
3.636989901288386e-001	5.758175e-001
3.644978359903683e-001	5.698853e-001
3.655254071426303e-001	5.673687e-001
3.660000000000000e-001	5.686771e-001
3.660280187730432e-001	5.689121e-001
3.660840563191296e-001	5.694081e-001
3.661961314113024e-001	5.705183e-001
3.664202815956481e-001	5.731580e-001
3.668685819643394e-001	5.796563e-001
3.677651827017220e-001	5.949352e-001
3.690000000000000e-001	6.176059e-001
3.691410041228787e-001	6.201486e-001
3.694230123686362e-001	6.250193e-001
3.699870288601511e-001	6.334278e-001
3.711150618431808e-001	6.459497e-001
3.720000000000000e-001	6.524518e-001
3.721274701430761e-001	6.526848e-001
3.723824104292282e-001	6.528980e-001
3.728922910015325e-001	6.523354e-001
3.739120521461412e-001	6.490582e-001
3.750000000000000e-001	6.440611e-001
3.751744388981091e-001	6.431003e-001
3.755233166943273e-001	6.411667e-001
3.762210722867636e-001	6.371688e-001
3.775750581233651e-001	6.290126e-001
3.780000000000000e-001	6.263080e-001
3.781233425395588e-001	6.254719e-001
3.783700276186763e-001	6.238378e-001
3.788633977769115e-001	6.210331e-001
3.798501380933818e-001	6.177674e-001
3.809651187445008e-001	6.170950e-001
3.810000000000000e-001	6.171627e-001
3.810129849188734e-001	6.172088e-001
3.810389547566201e-001	6.173036e-001
3.811947737831005e-001	6.179495e-001
3.814025324850744e-001	6.189481e-001
3.818180498890223e-001	6.210754e-001
3.823679619934232e-001	6.236325e-001
3.829677241033463e-001	6.253887e-001
3.835801012636640e-001	6.255171e-001
3.840000000000000e-001	6.245433e-001
3.840780326975925e-001	6.241044e-001
3.842340980927775e-001	6.231295e-001
3.845462288831476e-001	6.208971e-001
3.850839462143790e-001	6.168861e-001
3.857895491045687e-001	6.125425e-001
3.865151607146058e-001	6.102682e-001
3.870000000000000e-001	6.103339e-001
3.870132492597826e-001	6.103858e-001
3.870397477793477e-001	6.104944e-001
3.871987388967384e-001	6.112999e-001
3.874107270532594e-001	6.126983e-001
3.878347033663012e-001	6.160941e-001
3.886826559923850e-001	6.231852e-001
3.897375637750147e-001	6.309879e-001
3.900000000000000e-001	6.324707e-001
3.900507435225748e-001	6.326451e-001
3.901522305677244e-001	6.329551e-001
3.903552046580237e-001	6.334173e-001
3.907611528386221e-001	6.339571e-001
3.915730491998190e-001	6.345925e-001
3.921448067366935e-001	6.352793e-001
3.928246108949873e-001	6.367773e-001
3.930000000000000e-001	6.373489e-001
3.930326107218627e-001	6.374896e-001
3.930978321655881e-001	6.377816e-001
3.932282750530390e-001	6.384078e-001
3.934891608279406e-001	6.397533e-001
3.940109323777439e-001	6.424221e-001
3.946932800862481e-001	6.451810e-001
3.954485991705736e-001	6.465492e-001
3.960000000000000e-001	6.462422e-001
3.960936788045948e-001	6.458637e-001
3.962810364137843e-001	6.449708e-001
3.966557516321633e-001	6.426855e-001
3.974051820689213e-001	6.371605e-001
3.985277164086780e-001	6.282815e-001
3.990000000000000e-001	6.246191e-001
3.991262745600134e-001	6.237696e-001
3.993788236800400e-001	6.221966e-001
3.998839219200933e-001	6.197464e-001
4.008941184001999e-001	6.172487e-001
4.020000000000000e-001	6.170585e-001
4.021155695760905e-001	6.174451e-001
4.023467087282715e-001	6.183312e-001
4.028089870326335e-001	6.204987e-001
4.037335436413575e-001	6.255398e-001
4.050000000000000e-001	6.328884e-001
4.051656076348180e-001	6.338225e-001
4.054968229044539e-001	6.356561e-001
4.061592534437258e-001	6.392519e-001
4.074841145222695e-001	6.464447e-001
4.080000000000000e-001	6.493061e-001
4.080364675667380e-001	6.495171e-001
4.081094027002141e-001	6.499380e-001
4.082552729671663e-001	6.507596e-001
4.085470135010706e-001	6.521915e-001
4.091304945688794e-001	6.538330e-001
4.099289019231340e-001	6.525542e-001
4.108697782649989e-001	6.463882e-001
4.110000000000000e-001	6.449710e-001
4.110309034761858e-001	6.445293e-001
4.110927104285573e-001	6.436188e-001
4.112163243333004e-001	6.416806e-001
4.114635521427866e-001	6.374573e-001
4.119580077617590e-001	6.285028e-001
4.129469189997038e-001	6.115404e-001
4.140000000000000e-001	5.958856e-001
4.141181371706362e-001	5.948241e-001
4.143544115119086e-001	5.929811e-001
4.148269601944534e-001	5.903506e-001
4.157720575595431e-001	5.872347e-001
4.168381774577340e-001	5.851407e-001
4.170000000000000e-001	5.848941e-001
4.170303096936064e-001	5.848453e-001
4.170909290808191e-001	5.847466e-001
4.172121678552446e-001	5.845543e-001
4.174546454040956e-001	5.842773e-001
4.179396005017976e-001	5.844505e-001
4.186076169658312e-001	5.872252e-001
4.195489570838560e-001	5.961054e-001
4.200000000000000e-001	6.026263e-001
4.200078922119994e-001	6.027811e-001
4.200236766359982e-001	6.030927e-001
4.201183831799908e-001	6.050308e-001
4.202446585719811e-001	6.077665e-001
4.204972093559616e-001	6.135556e-001
4.210023109239227e-001	6.251959e-001
4.220125140598449e-001	6.455424e-001
4.230000000000000e-001	6.610423e-001
4.231117689343724e-001	6.617445e-001
4.233353068031172e-001	6.627489e-001
4.237823825406068e-001	6.632451e-001
4.245943281499831e-001	6.610724e-001
4.256345750438600e-001	6.555635e-001
4.260000000000000e-001	6.531917e-001
4.261107331366260e-001	6.524606e-001
4.263321994098780e-001	6.510255e-001
4.267751319563821e-001	6.482441e-001
4.276609970493902e-001	6.427130e-001
4.290000000000000e-001	6.341605e-001
4.291692745186594e-001	6.329778e-001
4.295078235559784e-001	6.306584e-001
4.301849216306163e-001	6.265830e-001
4.313539218690111e-001	6.213322e-001
4.320000000000000e-001	6.195176e-001
4.321265233814163e-001	6.194860e-001
4.323795701442488e-001	6.196125e-001
4.328856636699139e-001	6.208628e-001
4.338978507212442e-001	6.266373e-001
4.350000000000000e-001	6.362755e-001
4.350238145418480e-001	6.365782e-001
4.350714436255439e-001	6.371905e-001
4.351667017929357e-001	6.384442e-001
4.353572181277193e-001	6.410269e-001
4.357382507972866e-001	6.461917e-001
4.365003161364212e-001	6.553423e-001
4.376045013980169e-001	6.655195e-001
4.380000000000000e-001	6.679203e-001
4.380518886301616e-001	6.680459e-001
4.381556658904848e-001	6.682454e-001
4.383632204111313e-001	6.684340e-001
4.387783294524242e-001	6.682966e-001
4.396085475350101e-001	6.675712e-001
4.405126924857262e-001	6.674299e-001
4.410000000000000e-001	6.680562e-001
4.410232967097565e-001	6.681355e-001
4.410698901292696e-001	6.683020e-001
4.411630769682958e-001	6.686680e-001
4.413494506463481e-001	6.694942e-001
4.417221980024528e-001	6.712359e-001
4.424676927146621e-001	6.741729e-001
4.431981189200122e-001	6.751549e-001
4.440000000000000e-001	6.737862e-001
4.440905414537333e-001	6.731789e-001
4.442716243611998e-001	6.718230e-001
4.446337901761328e-001	6.686764e-001
4.453581218059988e-001	6.620728e-001
4.464003363087919e-001	6.536860e-001
4.470000000000000e-001	6.500176e-001
4.470493217898934e-001	6.498689e-001
4.471479653696802e-001	6.496065e-001
4.473452525292538e-001	6.492082e-001
4.477398268484010e-001	6.485742e-001
4.485289754866954e-001	6.466597e-001
4.494054892257748e-001	6.423041e-001
4.500000000000000e-001	6.375089e-001
4.500806528809552e-001	6.364942e-001
4.502419586428657e-001	6.343567e-001
4.505645701666867e-001	6.297939e-001
4.512097932143286e-001	6.207702e-001
4.520559604988833e-001	6.113557e-001
4.530000000000000e-001	6.045414e-001
4.530313486954674e-001	6.045222e-001
4.530940460864023e-001	6.045153e-001
4.532194408682719e-001	6.046451e-001
4.534702304320112e-001	6.054121e-001
4.539718095594899e-001	6.084300e-001
4.549749678144471e-001	6.173437e-001
4.560000000000000e-001	6.282234e-001
4.561228578348384e-001	6.296296e-001
4.563685735045152e-001	6.324143e-001
4.568600048438686e-001	6.378273e-001
4.578428675225756e-001	6.481072e-001
4.590000000000000e-001	6.595991e-001
4.591508182225981e-001	6.609538e-001
4.594524546677943e-001	6.635112e-001
4.600557275581867e-001	6.675328e-001
4.612622733389715e-001	6.720371e-001
4.620000000000000e-001	6.725281e-001
4.621089617962902e-001	6.720999e-001
4.623268853888705e-001	6.710294e-001
4.627627325740311e-001	6.678754e-001
4.636344269443524e-001	6.582590e-001
4.648493451995057e-001	6.405043e-001
4.650000000000000e-001	6.378660e-001
4.650407438505345e-001	6.370648e-001
4.651222315516034e-001	6.354442e-001
4.652852069537413e-001	6.321424e-001
4.656111577580169e-001	6.255082e-001
4.662630593665683e-001	6.131994e-001
4.673311673742997e-001	5.966214e-001
4.680000000000000e-001	5.888928e-001
4.680536710338158e-001	5.885762e-001
4.681610131014475e-001	5.880171e-001
4.683756972367108e-001	5.872069e-001
4.687788381025237e-001	5.865409e-001
4.695851198341494e-001	5.868450e-001
4.705964925425792e-001	5.883335e-001
4.710000000000000e-001	5.890100e-001
4.710905753431436e-001	5.891136e-001
4.712717260294309e-001	5.893059e-001
4.716340274020053e-001	5.897397e-001
4.723586301471544e-001	5.915648e-001
4.736377182740229e-001	5.974992e-001
4.740000000000000e-001	6.000497e-001
4.740143268468586e-001	6.001869e-001
4.740429805405759e-001	6.004646e-001
4.741002879280106e-001	6.010342e-001
4.742149027028799e-001	6.022174e-001
4.744441322526184e-001	6.046550e-001
4.749025913520955e-001	6.091199e-001
4.758195095510496e-001	6.151693e-001
4.766468150266280e-001	6.165102e-001
4.770000000000000e-001	6.152846e-001
4.770638066498285e-001	6.147148e-001
4.771914199494855e-001	6.134516e-001
4.774466465487995e-001	6.104613e-001
4.779570997474275e-001	6.036381e-001
4.789780061446834e-001	5.903758e-001
4.800000000000000e-001	5.791116e-001
4.801039344233736e-001	5.785407e-001
4.803118032701209e-001	5.776120e-001
4.807275409636154e-001	5.765274e-001
4.815590163506044e-001	5.757611e-001
4.825062662619393e-001	5.754751e-001
4.830000000000000e-001	5.751749e-001
4.831185639345714e-001	5.749347e-001
4.833556918037143e-001	5.743915e-001
4.838299475420000e-001	5.732384e-001
4.845254909608938e-001	5.719685e-001
4.853069935978107e-001	5.718922e-001
4.860000000000000e-001	5.731933e-001
4.860605357783484e-001	5.734838e-001
4.861816073350450e-001	5.741090e-001
4.864237504484384e-001	5.755062e-001
4.869080366752251e-001	5.783919e-001
4.878766091287987e-001	5.829780e-001
4.889439419267333e-001	5.858879e-001
4.890000000000000e-001	5.859153e-001
4.890828587821013e-001	5.857829e-001
4.892485763463041e-001	5.854178e-001
4.895413854460634e-001	5.843861e-001
4.901270036455820e-001	5.810844e-001
4.912982400446192e-001	5.720491e-001
4.920000000000000e-001	5.656230e-001
4.922030779987732e-001	5.635602e-001
4.926092339963197e-001	5.595956e-001
4.934215459914125e-001	5.528736e-001
4.946890965770639e-001	5.449677e-001
4.950000000000000e-001	5.436764e-001
4.951397902431229e-001	5.434411e-001
4.954193707293686e-001	5.431114e-001
4.959602191811157e-001	5.427567e-001
4.970419160846097e-001	5.417457e-001
4.980000000000000e-001	5.399416e-001
4.981190746052752e-001	5.394157e-001
4.983572238158257e-001	5.382745e-001
4.988335222369266e-001	5.358679e-001
4.997861190791285e-001	5.317078e-001
5.008035978890411e-001	5.287453e-001
5.010000000000000e-001	5.285131e-001
5.010361395721164e-001	5.285287e-001
5.011084187163489e-001	5.285743e-001
5.012529770048142e-001	5.287181e-001
5.015420935817447e-001	5.290742e-001
5.021203267356057e-001	5.294226e-001
5.029110668859496e-001	5.281754e-001
5.036579297363036e-001	5.245541e-001
5.040000000000000e-001	5.218377e-001
5.040809637432184e-001	5.209158e-001
5.042428912296553e-001	5.189680e-001
5.045667462025290e-001	5.147848e-001
5.050925929519577e-001	5.079003e-001
5.057927081516676e-001	4.999301e-001
5.065691797967100e-001	4.937895e-001
5.070000000000000e-001	4.919819e-001
5.070563086129342e-001	4.920098e-001
5.071689258388026e-001	4.921544e-001
5.073941602905394e-001	4.928095e-001
5.078446291940130e-001	4.950853e-001
5.087455670009602e-001	5.009621e-001
5.095883965420900e-001	5.064921e-001
5.100000000000000e-001	5.088144e-001
5.100973619246069e-001	5.091643e-001
5.102920857738206e-001	5.097769e-001
5.106180781870546e-001	5.105784e-001
5.110991196738483e-001	5.115177e-001
5.119250894945800e-001	5.132965e-001
5.128282031053544e-001	5.159163e-001
5.130000000000000e-001	5.165738e-001
5.130596319080557e-001	5.168582e-001
5.131788957241672e-001	5.174431e-001
5.134174233563901e-001	5.186307e-001
5.138944786208358e-001	5.207082e-001
5.146700950966415e-001	5.224047e-001
5.155376812388570e-001	5.212628e-001
5.160000000000000e-001	5.190103e-001
5.161234302691756e-001	5.178114e-001
5.163702908075268e-001	5.151436e-001
5.168640118842292e-001	5.090165e-001
5.178514540376339e-001	4.961530e-001
5.189304579837624e-001	4.827670e-001
5.190000000000000e-001	4.820018e-001
